play_id,game_id,team_id_for,team_id_against,event,period,periodType,periodTime,dateTime,goals_away,goals_home,description,eventTime,on_ice_for
2014020441_14,2014020441,29.0,5.0,Goal,1,REGULAR,182,2014-12-14 00:11:43,0,1,"Nick Foligno (14) Wrist Shot, assists: Boone Jenner (6), David Savard (5)",182,"[8471677, 8475233, 8476432, 8473422, 8475793]"
2014020441_170,2014020441,5.0,29.0,Goal,2,REGULAR,906,2014-12-14 01:31:14,1,1,"Blake Comeau (10) Snap Shot, assists: Paul Martin (6), Rob Klinkhammer (1)",2106,"[8471260, 8473970, 8468542, 8471724, 8471215]"
2014020441_235,2014020441,5.0,29.0,Goal,3,REGULAR,442,2014-12-14 02:09:32,2,1,"Kris Letang (6) Backhand, assists: Craig Adams (3), Marcel Goc (1)",2842,"[8465166, 8471724, 8469473, 8468542]"
2014020441_256,2014020441,29.0,5.0,Goal,3,REGULAR,725,2014-12-14 02:18:57,2,2,"Boone Jenner (6) Wrist Shot, assists: none",3125,"[8476432, 8475233, 8471677, 8471681, 8475793]"
2014020441_283,2014020441,29.0,5.0,Goal,3,REGULAR,1069,2014-12-14 02:30:34,2,3,"Jack Johnson (2) Snap Shot, assists: Brandon Dubinsky (2), David Savard (6)",3469,"[8475233, 8471273, 8474715, 8471677]"
2014020441_296,2014020441,5.0,29.0,Goal,3,REGULAR,1189,2014-12-14 02:36:42,3,3,"Kris Letang (7) Slap Shot, assists: Christian Ehrhoff (8), Evgeni Malkin (21)",3589,"[8469555, 8471260, 8471215, 8474091, 8471887, 8471724]"
2014020024_32,2014020024,4.0,8.0,Goal,1,REGULAR,219,2014-10-12 00:21:22,0,1,"Michael Raffl (1) Backhand, assists: Claude Giroux (2), Jakub Voracek (3)",219,"[8473512, 8474161, 8477290, 8474568, 8474584]"
2014020024_35,2014020024,4.0,8.0,Goal,1,REGULAR,237,2014-10-12 00:22:20,0,2,"Wayne Simmonds (3) Snap Shot, assists: Brayden Schenn (1), Michael Del Zotto (1)",237,"[8475170, 8467329, 8474190, 8474568, 8474584]"
2014020024_124,2014020024,4.0,8.0,Goal,2,REGULAR,55,2014-10-12 01:10:55,0,3,"Wayne Simmonds (4) Wrist Shot, assists: Vincent Lecavalier (2), Mark Streit (3)",1255,"[8473512, 8474161, 8468309, 8467329, 8474190]"
2014020024_271,2014020024,8.0,4.0,Goal,3,REGULAR,425,2014-10-12 02:17:09,1,3,"Andrei Markov (1) Snap Shot, assists: Brendan Gallagher (1), P.K. Subban (1)",2825,"[8467496, 8475848, 8471976, 8474157, 8474056]"
2014020024_289,2014020024,8.0,4.0,Goal,3,REGULAR,552,2014-10-12 02:21:12,2,3,"Tomas Plekanec (4) Wrist Shot, assists: PA Parenteau (3), Andrei Markov (1)",2952,"[8476851, 8467496, 8474056, 8469707, 8469521]"
2014020024_315,2014020024,8.0,4.0,Goal,3,REGULAR,880,2014-10-12 02:30:56,3,3,"Alex Galchenyuk (1) Tip-In, assists: Tomas Plekanec (1), Andrei Markov (2)",3280,"[8476851, 8469707, 8469521, 8474056, 8467496]"
2014020961_69,2014020961,2.0,18.0,Goal,1,REGULAR,684,2015-03-06 01:29:02,1,0,"John Tavares (31) Wrap-around, assists: Josh Bailey (20), Lubomir Visnovsky (10)",684,"[8468598, 8474066, 8475314, 8475166, 8474573]"
2014020961_97,2014020961,2.0,18.0,Goal,1,REGULAR,1110,2015-03-06 01:40:38,2,0,"Anders Lee (22) Tip-In, assists: Nick Leddy (19), John Tavares (36)",1110,"[8470144, 8474573, 8475181, 8475314, 8475166]"
2014020961_106,2014020961,18.0,2.0,Goal,1,REGULAR,1198,2015-03-06 01:44:04,2,1,"Colin Wilson (20) Wrist Shot, assists: Mike Fisher (19)",1198,"[8474569, 8477495, 8467370, 8471742, 8471707]"
2014020961_250,2014020961,2.0,18.0,Goal,3,REGULAR,519,2015-03-06 03:05:38,3,1,"Nick Leddy (9) Wrist Shot, assists: Frans Nielsen (26), Johnny Boychuk (24)",2919,"[8474573, 8470144, 8470187, 8475181, 8473579]"
2014020961_262,2014020961,18.0,2.0,Goal,3,REGULAR,616,2015-03-06 03:10:55,3,2,"Mike Ribeiro (13) Slap Shot, assists: Ryan Ellis (14), Roman Josi (36)",3016,"[8475176, 8474569, 8467371, 8471707, 8474600]"
2014020961_267,2014020961,18.0,2.0,Goal,3,REGULAR,647,2015-03-06 03:15:07,3,3,"Craig Smith (21) Wrist Shot, assists: Filip Forsberg (32)",3047,"[8475225, 8476887, 8470642, 8467371, 8474600]"
2014020961_279,2014020961,2.0,18.0,Goal,3,REGULAR,832,2015-03-06 03:18:56,4,3,"Brock Nelson (18) Snap Shot, assists: Michael Grabner (5), Johnny Boychuk (25)",3232,"[8470187, 8475181, 8475754, 8473504, 8473546]"
2014021205_63,2014021205,17.0,8.0,Goal,1,REGULAR,619,2015-04-10 00:56:42,1,0,"Tomas Tatar (29) Wrist Shot, assists: Pavel Datsyuk (39), Henrik Zetterberg (48)",619,"[8477215, 8468083, 8470724, 8467514, 8475193]"
2014021205_100,2014021205,8.0,17.0,Goal,1,REGULAR,1056,2015-04-10 01:11:40,1,1,"Andrei Markov (10) Slap Shot, assists: P.K. Subban (44), David Desharnais (34)",1056,"[8475758, 8469707, 8471976, 8474056, 8467496]"
2014021205_152,2014021205,8.0,17.0,Goal,2,REGULAR,384,2015-04-10 01:44:04,1,2,"Jeff Petry (7) Wrist Shot, assists: Torrey Mitchell (8), Brandon Prust (14)",1584,"[8471283, 8474668, 8471338, 8476470, 8473507]"
2014021205_158,2014021205,17.0,8.0,Goal,2,REGULAR,487,2015-04-10 01:48:52,2,2,"Pavel Datsyuk (26) Wrist Shot, assists: Henrik Zetterberg (49), Niklas Kronwall (35)",1687,"[8471794, 8468083, 8467514, 8470318, 8468509]"
2014021205_233,2014021205,17.0,8.0,Goal,3,REGULAR,214,2015-04-10 02:35:38,3,2,"Darren Helm (15) Wrist Shot, assists: none",2614,"[8474090, 8477215, 8471794, 8474168]"
2014021205_265,2014021205,8.0,17.0,Goal,3,REGULAR,699,2015-04-10 02:52:03,3,3,"Tomas Plekanec (25) Wrist Shot, assists: Andrei Markov (39), P.K. Subban (45)",3099,"[8475848, 8469521, 8476851, 8467496, 8474056]"
2014021205_308,2014021205,8.0,17.0,Goal,4,OVERTIME,81,2015-04-10 03:14:38,3,4,"Lars Eller (15) Wrist Shot, assists: Jeff Petry (15)",3681,"[8476851, 8471296, 8474189, 8473507]"
2014020654_74,2014020654,5.0,2.0,Goal,1,REGULAR,652,2015-01-17 00:31:08,1,0,"Sidney Crosby (13) Tip-In, assists: Chris Kunitz (15), Evgeni Malkin (31)",652,"[8474102, 8470543, 8471675, 8471215, 8471724]"
2014020654_87,2014020654,5.0,2.0,Goal,1,REGULAR,742,2015-01-17 00:35:18,2,0,"David Perron (9) Wrist Shot, assists: Kris Letang (20), Sidney Crosby (36)",742,"[8470543, 8474102, 8471215, 8471675, 8471724]"
2014020654_116,2014020654,2.0,5.0,Goal,1,REGULAR,1011,2015-01-17 00:43:30,2,1,"Kyle Okposo (10) Tip-In, assists: John Tavares (21), Josh Bailey (9)",1011,"[8475166, 8473449, 8475177, 8474573, 8474612]"
2014020654_216,2014020654,2.0,5.0,Goal,2,REGULAR,751,2015-01-17 01:26:27,2,2,"Ryan Strome (8) Wrist Shot, assists: Anders Lee (5), Frans Nielsen (14)",1951,"[8475177, 8474612, 8475314, 8476458, 8470144]"
2014020654_254,2014020654,5.0,2.0,Goal,2,REGULAR,1195,2015-01-17 01:42:12,3,2,"Sidney Crosby (14) Wrist Shot, assists: Paul Martin (8), Kris Letang (21)",2395,"[8474102, 8471724, 8471215, 8471675, 8468542]"
2014020654_306,2014020654,2.0,5.0,Goal,3,REGULAR,402,2015-01-17 02:11:48,3,3,"Kyle Okposo (11) Backhand, assists: Josh Bailey (10), Thomas Hickey (13)",2802,"[8475166, 8473449, 8474066, 8473565, 8474573]"
2014020654_333,2014020654,2.0,5.0,Goal,3,REGULAR,711,2015-01-17 02:22:13,3,4,"Kyle Okposo (12) Wrist Shot, assists: Josh Bailey (11), Travis Hamonic (8)",3111,"[8470187, 8474573, 8473449, 8475166, 8474612]"
2014020654_369,2014020654,2.0,5.0,Goal,3,REGULAR,1049,2015-01-17 02:35:37,3,5,"Kyle Okposo (13) Wrist Shot, assists: Brock Nelson (14), John Tavares (22)",3449,"[8470144, 8475166, 8470187, 8473449, 8475754]"
2014020654_376,2014020654,2.0,5.0,Goal,3,REGULAR,1127,2015-01-17 02:38:27,3,6,"Michael Grabner (3) Wrist Shot, assists: none",3527,"[8470144, 8473546, 8473579, 8475177, 8474612]"
2014021150_28,2014021150,5.0,4.0,Goal,1,REGULAR,209,2015-04-02 01:16:05,0,1,"Sidney Crosby (26) Wrist Shot, assists: Patric Hornqvist (23), Ian Cole (8)",209,"[8471476, 8476884, 8471887, 8471675, 8474013]"
2014021150_103,2014021150,4.0,5.0,Goal,1,REGULAR,1034,2015-04-02 01:44:33,1,1,"Vincent Lecavalier (8) Wrist Shot, assists: Pierre-Edouard Bellemare (6)",1034,"[8471762, 8477930, 8467329, 8471269, 8468309]"
2014021150_166,2014021150,4.0,5.0,Goal,2,REGULAR,763,2015-04-02 02:29:47,2,1,"Brayden Schenn (15) Wrist Shot, assists: Brandon Manning (2), Sean Couturier (18)",1963,"[8475170, 8475430, 8476177, 8476461, 8469470]"
2014021150_213,2014021150,4.0,5.0,Goal,3,REGULAR,49,2015-04-02 03:03:36,3,1,"Brayden Schenn (16) Tip-In, assists: Jakub Voracek (56), Mark Streit (37)",2449,"[8475170, 8473512, 8474161, 8468309, 8473466]"
2014021150_232,2014021150,4.0,5.0,Goal,3,REGULAR,334,2015-04-02 03:10:40,4,1,"Carlo Colaiacovo (1) Wrist Shot, assists: none",2734,"[8475430, 8469470, 8477290, 8476461, 8467329]"
2014021221_27,2014021221,10.0,8.0,Goal,1,REGULAR,238,2015-04-12 00:21:15,0,1,"Phil Kessel (25) Wrap-around, assists: Tyler Bozak (26), Andrew MacWilliam (2)",238,"[8475148, 8474748, 8474037, 8475098, 8473548]"
2014021221_30,2014021221,8.0,10.0,Goal,1,REGULAR,254,2015-04-12 00:22:10,1,1,"David Desharnais (14) Wrist Shot, assists: none",254,"[8467496, 8471976, 8475758, 8474056, 8469707]"
2014021221_76,2014021221,10.0,8.0,Goal,1,REGULAR,844,2015-04-12 00:40:18,1,2,"Casey Bailey (1) Tip-In, assists: Dion Phaneuf (26), Peter Holland (14)",844,"[8478376, 8470602, 8466142, 8470207, 8475180]"
2014021221_107,2014021221,8.0,10.0,Goal,2,REGULAR,59,2015-04-12 01:10:13,2,2,"Tomas Plekanec (26) Wrist Shot, assists: Andrei Markov (40), Devante Smith-Pelly (14)",1259,"[8476851, 8469521, 8475758, 8467496, 8474056]"
2014021221_141,2014021221,10.0,8.0,Goal,2,REGULAR,311,2015-04-12 01:18:34,2,3,"Tyler Bozak (23) Wrist Shot, assists: James van Riemsdyk (29), Phil Kessel (36)",1511,"[8474581, 8476853, 8474037, 8473548, 8475098]"
2014021221_221,2014021221,8.0,10.0,Goal,2,REGULAR,1191,2015-04-12 01:49:56,3,3,"Jacob De La Rose (4) Snap Shot, assists: none",2391,"[8469707, 8477455, 8474189, 8467496, 8474056]"
2014021193_80,2014021193,17.0,12.0,Goal,2,REGULAR,89,2015-04-08 01:31:02,0,1,"Henrik Zetterberg (17) Backhand, assists: Stephen Weiss (16), Darren Helm (17)",1289,"[8468509, 8469457, 8471794, 8468083, 8467514]"
2014021193_144,2014021193,12.0,17.0,Goal,2,REGULAR,848,2015-04-08 01:55:07,1,1,"Nathan Gerbe (10) Wrist Shot, assists: Victor Rask (21), Chris Terry (9)",2048,"[8475753, 8476437, 8471804, 8476465, 8474052]"
2014021193_158,2014021193,12.0,17.0,Goal,2,REGULAR,1030,2015-04-08 02:02:52,2,1,"Chris Terry (11) Wrist Shot, assists: Justin Faulk (34), Victor Rask (22)",2230,"[8474052, 8471804, 8476437, 8475753, 8468493]"
2014021193_183,2014021193,17.0,12.0,Goal,3,REGULAR,116,2015-04-08 02:28:38,2,2,"Gustav Nyquist (27) Wrist Shot, assists: Pavel Datsyuk (38), Danny DeKeyser (29)",2516,"[8475193, 8474679, 8474090, 8470724, 8467514]"
2014021193_214,2014021193,17.0,12.0,Goal,3,REGULAR,685,2015-04-08 02:41:10,2,3,"Pavel Datsyuk (25) Snap Shot, assists: Henrik Zetterberg (47), Marek Zidlicky (27)",3085,"[8469623, 8471794, 8468083, 8467514, 8474090]"
2014020635_63,2014020635,19.0,22.0,Goal,1,REGULAR,829,2015-01-14 01:30:51,0,1,"Vladimir Tarasenko (24) Wrist Shot, assists: Jori Lehtera (20), Barret Jackman (10)",829,"[8467890, 8471669, 8474013, 8474627, 8475765]"
2014020635_73,2014020635,19.0,22.0,Goal,1,REGULAR,1001,2015-01-14 01:36:35,0,2,"David Backes (15) Tip-In, assists: Jori Lehtera (21), T.J. Oshie (15)",1001,"[8470655, 8470151, 8471698, 8474627, 8474565]"
2014020635_116,2014020635,19.0,22.0,Goal,2,REGULAR,330,2015-01-14 02:07:25,0,3,"Jaden Schwartz (15) Tip-In, assists: Barret Jackman (11), Vladimir Tarasenko (22)",1530,"[8475765, 8474627, 8467890, 8474013, 8475768]"
2014020635_198,2014020635,22.0,19.0,Goal,3,REGULAR,517,2015-01-14 03:04:28,1,3,"Benoit Pouliot (7) Tip-In, assists: Justin Schultz (15), Jordan Eberle (16)",2917,"[8474602, 8475791, 8474586, 8476454, 8471678]"
2014020635_229,2014020635,19.0,22.0,Goal,3,REGULAR,986,2015-01-14 03:18:27,1,4,"Alexander Steen (13) Slap Shot, assists: David Backes (14)",3386,"[8470257, 8471698, 8474565, 8470151, 8470655]"
2014020635_236,2014020635,22.0,19.0,Goal,3,REGULAR,1084,2015-01-14 03:20:33,2,4,"Benoit Pouliot (8) Wrist Shot, assists: Teddy Purcell (14), Derek Roy (14)",3484,"[8471678, 8469485, 8466333, 8473507, 8473962]"
2014020257_158,2014020257,52.0,18.0,Goal,2,REGULAR,417,2014-11-16 01:27:49,1,0,"Blake Wheeler (8) Snap Shot, assists: Evander Kane (3)",1617,"[8471218, 8475169, 8476885, 8470614]"
2014020257_194,2014020257,18.0,52.0,Goal,2,REGULAR,945,2014-11-16 01:45:54,1,1,"James Neal (9) Slap Shot, assists: Mike Ribeiro (10)",2145,"[8476887, 8471707, 8467371, 8468501, 8477495]"
2014020257_301,2014020257,18.0,52.0,Goal,3,REGULAR,1078,2014-11-16 02:42:47,1,2,"Craig Smith (6) Snap Shot, assists: Calle Jarnkrok (1)",3478,"[8475218, 8475176, 8475714, 8474569, 8475225]"
2014020996_46,2014020996,52.0,19.0,Goal,1,REGULAR,530,2015-03-11 00:27:59,1,0,"Michael Frolik (16) Wrist Shot, assists: Andrew Ladd (32), Jacob Trouba (13)",530,"[8471217, 8473564, 8476885, 8470614, 8476460]"
2014020996_80,2014020996,19.0,52.0,Goal,1,REGULAR,860,2015-03-11 00:41:21,1,1,"Jaden Schwartz (23) Wrist Shot, assists: Alex Pietrangelo (29), Vladimir Tarasenko (33)",860,"[8471698, 8475768, 8474627, 8475765, 8474565]"
2014020996_115,2014020996,19.0,52.0,Goal,2,REGULAR,31,2015-03-11 01:11:15,1,2,"Vladimir Tarasenko (33) Wrist Shot, assists: Jori Lehtera (28), Chris Butler (5)",1231,"[8471761, 8475768, 8474627, 8476989, 8475765]"
2014020996_155,2014020996,19.0,52.0,Goal,2,REGULAR,608,2015-03-11 01:27:50,1,3,"Steve Ott (3) Wrist Shot, assists: David Backes (23), Ryan Reaves (5)",1808,"[8471761, 8476989, 8471817, 8470655, 8468505]"
2014020996_160,2014020996,19.0,52.0,Goal,2,REGULAR,669,2015-03-11 01:29:37,1,4,"Jori Lehtera (10) Tip-In, assists: Jaden Schwartz (29), Alex Pietrangelo (30)",1869,"[8474565, 8474125, 8475768, 8474627, 8475765]"
2014020996_226,2014020996,52.0,19.0,Goal,3,REGULAR,94,2015-03-11 02:10:01,2,4,"Andrew Ladd (23) Wrist Shot, assists: Blake Wheeler (31), Mark Scheifele (28)",2494,"[8471217, 8471218, 8476460, 8470828, 8474574]"
2014020996_228,2014020996,52.0,19.0,Goal,3,REGULAR,105,2015-03-11 02:10:54,3,4,"Lee Stempniak (10) Snap Shot, assists: Adam Lowry (11), Chris Thorburn (6)",2505,"[8476392, 8469501, 8476885, 8470740, 8470614]"
2014020996_298,2014020996,52.0,19.0,Goal,3,REGULAR,872,2015-03-11 02:40:18,4,4,"Blake Wheeler (19) Slap Shot, assists: Tyler Myers (16)",3272,"[8470614, 8471217, 8471218, 8474574]"
2014020996_322,2014020996,19.0,52.0,Goal,3,REGULAR,1137,2015-03-11 02:50:16,4,5,"Barret Jackman (2) Slap Shot, assists: Robert Bortuzzo (5), David Backes (24)",3537,"[8467890, 8474145, 8470257, 8471698, 8470655]"
2014020774_10,2014020774,26.0,14.0,Goal,1,REGULAR,93,2015-02-07 22:11:08,1,0,"Tyler Toffoli (14) Backhand, assists: none",93,"[8474100, 8470604, 8475726, 8474563, 8467344]"
2014020774_62,2014020774,26.0,14.0,Goal,1,REGULAR,750,2015-02-07 22:31:09,2,0,"Justin Williams (14) Tip-In, assists: Trevor Lewis (6), Jake Muzzin (19)",750,"[8468526, 8468508, 8473453, 8474162, 8473571]"
2014020774_102,2014020774,26.0,14.0,Goal,1,REGULAR,1198,2015-02-07 22:44:08,3,0,"Drew Doughty (5) Wrist Shot, assists: Robyn Regehr (5), Anze Kopitar (29)",1198,"[8474563, 8467344, 8470606, 8468483, 8471685]"
2014020774_115,2014020774,14.0,26.0,Goal,2,REGULAR,58,2015-02-07 23:05:38,3,1,"Nikita Kucherov (19) Wrist Shot, assists: none",1258,"[8474722, 8476453, 8476300, 8476292, 8474870]"
2014020774_230,2014020774,14.0,26.0,Goal,3,REGULAR,94,2015-02-08 00:05:50,3,2,"Victor Hedman (7) Wrist Shot, assists: Ryan Callahan (22)",2494,"[8471339, 8474564, 8470047, 8474722, 8475167]"
2014020774_253,2014020774,26.0,14.0,Goal,3,REGULAR,466,2015-02-08 00:14:51,4,2,"Justin Williams (15) Slap Shot, assists: Marian Gaborik (14), Robyn Regehr (6)",2866,"[8468526, 8473453, 8468508, 8474563, 8467344]"
2014020618_6,2014020618,2.0,29.0,Goal,1,REGULAR,31,2015-01-11 00:09:07,1,0,"Nikolay Kulemin (7) Deflected, assists: Nick Leddy (13), Michael Grabner (1)",31,"[8475754, 8470187, 8473546, 8475181, 8473579]"
2014020618_22,2014020618,29.0,2.0,Goal,1,REGULAR,262,2015-01-11 00:14:15,1,1,"Jack Johnson (4) Slap Shot, assists: David Savard (9), Brandon Dubinsky (8)",262,"[8471677, 8471273, 8474685, 8474715, 8475233]"
2014020618_167,2014020618,2.0,29.0,Goal,2,REGULAR,604,2015-01-11 01:16:22,2,1,"Matt Martin (6) Deflected, assists: Ryan Strome (22), Thomas Hickey (11)",1804,"[8474066, 8475231, 8474709, 8476458, 8473565]"
2014020618_189,2014020618,2.0,29.0,Goal,2,REGULAR,817,2015-01-11 01:23:58,3,1,"Anders Lee (10) Backhand, assists: Ryan Strome (23), Thomas Hickey (12)",2017,"[8475314, 8470144, 8476458, 8474066, 8473565]"
2014020618_198,2014020618,2.0,29.0,Goal,2,REGULAR,1051,2015-01-11 01:31:21,4,1,"Brian Strait (1) Wrist Shot, assists: Casey Cizikas (6), Cal Clutterbuck (5)",2251,"[8473504, 8475231, 8474709, 8474066, 8473565]"
2014020618_223,2014020618,29.0,2.0,Goal,3,REGULAR,213,2015-01-11 01:57:09,4,2,"Nick Foligno (18) Wrist Shot, assists: Ryan Johansen (24), Scott Hartnell (16)",2613,"[8473422, 8475793, 8468486, 8470222, 8471677]"
2014020618_270,2014020618,2.0,29.0,Goal,3,REGULAR,894,2015-01-11 02:17:39,5,2,"Kyle Okposo (9) Tip-In, assists: Josh Bailey (8), Brian Strait (3)",3294,"[8475166, 8474573, 8473449, 8474612, 8475177]"
2014020728_31,2014020728,17.0,2.0,Goal,1,REGULAR,329,2015-01-31 19:15:59,0,1,"Tomas Tatar (22) Snap Shot, assists: Pavel Datsyuk (22), Danny DeKeyser (18)",329,"[8477215, 8471794, 8467514, 8475772, 8475193]"
2014020728_184,2014020728,17.0,2.0,Goal,2,REGULAR,1153,2015-01-31 20:31:35,0,2,"Brendan Smith (3) Slap Shot, assists: Tomas Jurco (11), Riley Sheahan (16)",2353,"[8469457, 8476430, 8476289, 8474090, 8475772]"
2014020728_213,2014020728,2.0,17.0,Goal,3,REGULAR,324,2015-01-31 20:59:21,1,2,"Lubomir Visnovsky (4) Wrist Shot, assists: Frans Nielsen (18), Brock Nelson (16)",2724,"[8475754, 8470144, 8475166, 8468598, 8470187]"
2014020728_231,2014020728,17.0,2.0,Goal,3,REGULAR,561,2015-01-31 21:07:09,1,3,"Jonathan Ericsson (3) Slap Shot, assists: none",2961,"[8470778, 8470724, 8470318, 8476822, 8476430]"
2014020728_251,2014020728,17.0,2.0,Goal,3,REGULAR,788,2015-01-31 21:15:35,1,4,"Gustav Nyquist (20) Wrist Shot, assists: Henrik Zetterberg (31), Niklas Kronwall (23)",3188,"[8468509, 8468083, 8469457, 8474679, 8471716]"
2014021061_126,2014021061,23.0,29.0,Goal,2,REGULAR,180,2015-03-20 03:04:18,0,1,"Bo Horvat (12) Wrist Shot, assists: none",1380,"[8471303, 8475690, 8477500, 8471498, 8477589]"
2014021061_133,2014021061,23.0,29.0,Goal,2,REGULAR,220,2015-03-20 03:06:50,0,2,"Daniel Sedin (15) Wrist Shot, assists: Henrik Sedin (46), Alexandre Burrows (14)",1420,"[8470358, 8469465, 8467875, 8467876, 8474134]"
2014021061_148,2014021061,29.0,23.0,Goal,2,REGULAR,424,2015-03-20 03:14:01,1,2,"Rene Bourque (4) Slap Shot, assists: Ryan Johansen (37)",1624,"[8473422, 8471504, 8475793, 8475246, 8474597]"
2014021061_167,2014021061,29.0,23.0,Goal,2,REGULAR,601,2015-03-20 03:21:01,2,2,"Marko Dano (6) Snap Shot, assists: Artem Anisimov (14), Nick Foligno (38)",1801,"[8473573, 8474774, 8469492, 8477448, 8473422]"
2014021061_196,2014021061,29.0,23.0,Goal,2,REGULAR,1098,2015-03-20 03:37:01,3,2,"Cam Atkinson (16) Deflected, assists: Mark Letestu (4), Jack Johnson (27)",2298,"[8474715, 8471677, 8473914, 8471504, 8473573]"
2014021061_231,2014021061,29.0,23.0,Goal,3,REGULAR,331,2015-03-20 04:05:51,4,2,"Marko Dano (7) Backhand, assists: Alexander Wennberg (13)",2731,"[8477505, 8468486, 8477448, 8474597, 8475246]"
2014021061_250,2014021061,29.0,23.0,Goal,3,REGULAR,512,2015-03-20 04:12:14,5,2,"Scott Hartnell (22) Wrist Shot, assists: Marko Dano (7), David Savard (17)",2912,"[8477505, 8475233, 8471677, 8477448, 8468486]"
2014021061_287,2014021061,29.0,23.0,Goal,3,REGULAR,938,2015-03-20 04:28:57,6,2,"Alexander Wennberg (3) Wrist Shot, assists: none",3338,"[8477505, 8475793, 8474774, 8469492, 8468486]"
2014020076_62,2014020076,52.0,20.0,Goal,1,REGULAR,628,2014-10-20 00:30:03,0,1,"Mark Scheifele (1) Snap Shot, assists: Blake Wheeler (2), Mathieu Perreault (2)",628,"[8473618, 8476885, 8476460, 8471218, 8470614]"
2014020076_150,2014020076,20.0,52.0,Goal,2,REGULAR,372,2014-10-20 01:15:09,1,1,"Dennis Wideman (2) Wrist Shot, assists: Matt Stajan (1), Kris Russell (2)",1572,"[8475650, 8470162, 8474642, 8469770, 8471729]"
2014020076_173,2014020076,20.0,52.0,Goal,2,REGULAR,612,2014-10-20 01:23:02,2,1,"Johnny Gaudreau (1) Wrap-around, assists: Joe Colborne (6), Mason Raymond (1)",1812,"[8474577, 8476346, 8471664, 8469770, 8471729]"
2014020076_182,2014020076,20.0,52.0,Goal,2,REGULAR,774,2014-10-20 01:26:22,3,1,"Mason Raymond (5) Wrist Shot, assists: Johnny Gaudreau (1), Dennis Wideman (1)",1974,"[8469770, 8471729, 8471664, 8476346, 8474150]"
2014020076_238,2014020076,20.0,52.0,Goal,3,REGULAR,198,2014-10-20 02:03:48,4,1,"TJ Brodie (3) Wrist Shot, assists: Mikael Backlund (3), Mason Raymond (2)",2598,"[8476346, 8471664, 8474150, 8471729, 8474673]"
2014020621_37,2014020621,20.0,23.0,Goal,1,REGULAR,338,2015-01-11 03:19:00,1,0,"Mikael Backlund (4) Snap Shot, assists: David Jones (7), Johnny Gaudreau (19)",338,"[8470877, 8476346, 8474150, 8469770, 8471729]"
2014020189_121,2014020189,9.0,30.0,Goal,2,REGULAR,143,2014-11-07 01:36:06,0,1,"Clarke MacArthur (7) Wrist Shot, assists: Bobby Ryan (4), Erik Karlsson (6)",1343,"[8475163, 8471676, 8470667, 8474068, 8474578]"
2014020189_137,2014020189,9.0,30.0,Goal,2,REGULAR,287,2014-11-07 01:40:44,0,2,"Mike Hoffman (2) Wrist Shot, assists: Eric Gryba (1), Curtis Lazar (4)",1487,"[8473468, 8474578, 8474884, 8475913, 8477508]"
2014020189_222,2014020189,9.0,30.0,Goal,3,REGULAR,126,2014-11-07 02:31:55,0,3,"Mike Hoffman (3) Slap Shot, assists: Mark Stone (4), Patrick Wiercioch (2)",2526,"[8477508, 8474605, 8475913, 8474884, 8476879]"
2014020099_8,2014020099,26.0,7.0,Goal,1,REGULAR,36,2014-10-24 03:40:02,0,1,"Jeff Carter (4) Snap Shot, assists: Drew Doughty (3), Tyler Toffoli (5)",36,"[8470604, 8471685, 8474563, 8476871, 8475726]"
2014020099_204,2014020099,26.0,7.0,Goal,2,REGULAR,911,2014-10-24 05:03:04,0,2,"Anze Kopitar (2) Wrist Shot, assists: Jeff Carter (4)",2111,"[8471685, 8470604, 8476871, 8475726, 8474563]"
2014021037_28,2014021037,7.0,15.0,Goal,1,REGULAR,302,2015-03-16 23:17:17,0,1,"Tyler Ennis (18) Wrist Shot, assists: Rasmus Ristolainen (8), Brian Gionta (13)",302,"[8475728, 8470852, 8474589, 8467407, 8477499]"
2014021037_50,2014021037,15.0,7.0,Goal,1,REGULAR,563,2015-03-16 23:26:15,1,1,"Curtis Glencross (13) Wrist Shot, assists: Joel Ward (14), Matt Niskanen (19)",563,"[8471185, 8475744, 8471702, 8468208, 8471214]"
2014021037_54,2014021037,7.0,15.0,Goal,1,REGULAR,608,2015-03-16 23:28:16,1,2,"Cody Hodgson (5) Backhand, assists: Tim Schaller (1)",608,"[8474570, 8475235, 8477213, 8477244, 8477507]"
2014021037_146,2014021037,15.0,7.0,Goal,2,REGULAR,369,2015-03-17 00:17:32,2,2,"Mike Green (6) Slap Shot, assists: Marcus Johansson (22), Brooks Laich (10)",1569,"[8469639, 8472368, 8475149, 8471242, 8469476]"
2014021037_239,2014021037,15.0,7.0,Goal,3,REGULAR,355,2015-03-17 01:07:47,3,2,"Evgeny Kuznetsov (8) Wrist Shot, assists: Matt Niskanen (20)",2755,"[8471185, 8471242, 8475744, 8471214, 8468208]"
2014021037_263,2014021037,7.0,15.0,Goal,3,REGULAR,830,2015-03-17 01:21:50,3,3,"Johan Larsson (4) Tip-In, assists: Chad Ruhwedel (1), Matt Moulson (24)",3230,"[8474589, 8475728, 8470852, 8477244, 8477507]"
2014020640_21,2014020640,29.0,8.0,Goal,1,REGULAR,211,2015-01-15 00:17:04,0,1,"Kevin Connauton (7) Slap Shot, assists: Jeremy Morin (2)",211,"[8477505, 8470222, 8475214, 8475246, 8474744]"
